sex,month,year,Ageband,Persontime,Persontime_MIS_narrow,Persontime_KD_narrow,Persontime_MIS_KD_narrow,Persontime_MIS_broad,Persontime_KD_broad,Persontime_MIS_KD_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_possible,Persontime_Myocardalone_narrow,Persontime_Myocardalone_possible,Persontime_PERICARD_narrow,Persontime_PERICARD_possible,MIS_narrow_b,KD_narrow_b,MIS_KD_narrow_b,MIS_broad_b,KD_broad_b,MIS_KD_broad_b,MYOCARD_narrow_b,MYOCARD_possible_b,Myocardalone_narrow_b,Myocardalone_possible_b,PERICARD_narrow_b,PERICARD_possible_b,IR_MIS_narrow,lb_MIS_narrow,ub_MIS_narrow,IR_KD_narrow,lb_KD_narrow,ub_KD_narrow,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_broad,lb_MIS_broad,ub_MIS_broad,IR_KD_broad,lb_KD_broad,ub_KD_broad,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_possible,lb_MYOCARD_possible,ub_MYOCARD_possible,IR_Myocardalone_narrow,lb_Myocardalone_narrow,ub_Myocardalone_narrow,IR_Myocardalone_possible,lb_Myocardalone_possible,ub_Myocardalone_possible,IR_PERICARD_narrow,lb_PERICARD_narrow,ub_PERICARD_narrow,IR_PERICARD_possible,lb_PERICARD_possible,ub_PERICARD_possible
0,October,2020,70-79,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30719.64,0,0,30719.64,0,0,30719.64,0,0,30719.64,0,0,30719.64,0,0,30719.64,0,0,30719.64,0,0,30719.64,0,0,30719.64,0,0,30719.64,0,0,30719.64,0,0,30719.64
0,November,2020,70-79,4224,4224,4224,4224,4224,4224,4224,4224,4224,4224,4224,4224,4224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31897.8,0,0,31897.8,0,0,31897.8,0,0,31897.8,0,0,31897.8,0,0,31897.8,0,0,31897.8,0,0,31897.8,0,0,31897.8,0,0,31897.8,0,0,31897.8,0,0,31897.8
0,December,2020,70-79,4338,4338,4338,4338,4338,4338,4338,4338,4338,4338,4338,4338,4338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31059.55,0,0,31059.55,0,0,31059.55,0,0,31059.55,0,0,31059.55,0,0,31059.55,0,0,31059.55,0,0,31059.55,0,0,31059.55,0,0,31059.55,0,0,31059.55,0,0,31059.55
0,January,2021,70-79,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32080.08,0,0,32080.08,0,0,32080.08,0,0,32080.08,0,0,32080.08,0,0,32080.08,0,0,32080.08,0,0,32080.08,0,0,32080.08,0,0,32080.08,0,0,32080.08,0,0,32080.08
0,February,2021,70-79,3679,3679,3679,3679,3679,3679,3679,3679,3679,3679,3679,3679,3679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36623.08,0,0,36623.08,0,0,36623.08,0,0,36623.08,0,0,36623.08,0,0,36623.08,0,0,36623.08,0,0,36623.08,0,0,36623.08,0,0,36623.08,0,0,36623.08,0,0,36623.08
0,January,2020,30-39,4034,4034,4034,4034,4034,4034,4034,4034,4034,4034,4034,4034,4034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33400.18,0,0,33400.18,0,0,33400.18,0,0,33400.18,0,0,33400.18,0,0,33400.18,0,0,33400.18,0,0,33400.18,0,0,33400.18,0,0,33400.18,0,0,33400.18,0,0,33400.18
0,February,2020,30-39,3747,3747,3747,3747,3747,3747,3747,3747,3747,3747,3747,3747,3747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35958.45,0,0,35958.45,0,0,35958.45,0,0,35958.45,0,0,35958.45,0,0,35958.45,0,0,35958.45,0,0,35958.45,0,0,35958.45,0,0,35958.45,0,0,35958.45,0,0,35958.45
0,March,2020,30-39,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34145.04,0,0,34145.04,0,0,34145.04,0,0,34145.04,0,0,34145.04,0,0,34145.04,0,0,34145.04,0,0,34145.04,0,0,34145.04,0,0,34145.04,0,0,34145.04,0,0,34145.04
0,April,2020,30-39,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35777.04,0,0,35777.04,0,0,35777.04,0,0,35777.04,0,0,35777.04,0,0,35777.04,0,0,35777.04,0,0,35777.04,0,0,35777.04,0,0,35777.04,0,0,35777.04,0,0,35777.04
0,May,2020,30-39,3852,3852,3852,3852,3852,3852,3852,3852,3852,3852,3852,3852,3852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34978.28,0,0,34978.28,0,0,34978.28,0,0,34978.28,0,0,34978.28,0,0,34978.28,0,0,34978.28,0,0,34978.28,0,0,34978.28,0,0,34978.28,0,0,34978.28,0,0,34978.28
0,January,2020,5-11,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44
0,February,2020,5-11,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119130.26,0,0,119130.26,0,0,119130.26,0,0,119130.26,0,0,119130.26,0,0,119130.26,0,0,119130.26,0,0,119130.26,0,0,119130.26,0,0,119130.26,0,0,119130.26,0,0,119130.26
0,March,2020,5-11,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44
0,April,2020,5-11,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115159.25,0,0,115159.25,0,0,115159.25,0,0,115159.25,0,0,115159.25,0,0,115159.25,0,0,115159.25,0,0,115159.25,0,0,115159.25,0,0,115159.25,0,0,115159.25,0,0,115159.25
0,May,2020,5-11,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44
0,June,2020,5-11,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115159.25,0,0,115159.25,0,0,115159.25,0,0,115159.25,0,0,115159.25,0,0,115159.25,0,0,115159.25,0,0,115159.25,0,0,115159.25,0,0,115159.25,0,0,115159.25,0,0,115159.25
0,July,2020,5-11,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44
0,August,2020,5-11,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44
0,September,2020,5-11,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115159.25,0,0,115159.25,0,0,115159.25,0,0,115159.25,0,0,115159.25,0,0,115159.25,0,0,115159.25,0,0,115159.25,0,0,115159.25,0,0,115159.25,0,0,115159.25,0,0,115159.25
0,October,2020,5-11,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44,0,0,111444.44
