sex,month,year,Ageband,Persontime,Persontime_MIS_narrow,Persontime_KD_narrow,Persontime_MIS_KD_narrow,Persontime_MIS_broad,Persontime_KD_broad,Persontime_MIS_KD_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_possible,Persontime_Myocardalone_narrow,Persontime_Myocardalone_possible,Persontime_PERICARD_narrow,Persontime_PERICARD_possible,MIS_narrow_b,KD_narrow_b,MIS_KD_narrow_b,MIS_broad_b,KD_broad_b,MIS_KD_broad_b,MYOCARD_narrow_b,MYOCARD_possible_b,Myocardalone_narrow_b,Myocardalone_possible_b,PERICARD_narrow_b,PERICARD_possible_b,IR_MIS_narrow,lb_MIS_narrow,ub_MIS_narrow,IR_KD_narrow,lb_KD_narrow,ub_KD_narrow,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_broad,lb_MIS_broad,ub_MIS_broad,IR_KD_broad,lb_KD_broad,ub_KD_broad,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_possible,lb_MYOCARD_possible,ub_MYOCARD_possible,IR_Myocardalone_narrow,lb_Myocardalone_narrow,ub_Myocardalone_narrow,IR_Myocardalone_possible,lb_Myocardalone_possible,ub_Myocardalone_possible,IR_PERICARD_narrow,lb_PERICARD_narrow,ub_PERICARD_narrow,IR_PERICARD_possible,lb_PERICARD_possible,ub_PERICARD_possible
both_sexes,all_months,2020,70-79,286459,286459,286459,286459,286408,286459,286408,285765,286459,286459,286459,285765,286459,0,0,0,2,0,2,1,0,0,0,1,0,0,0,470.35,0,0,470.35,0,0,470.35,255.06,30.89,921.35,0,0,470.35,255.06,30.89,921.35,127.81,3.24,712.14,0,0,470.35,0,0,470.35,0,0,470.35,127.81,3.24,712.14,0,0,470.35
both_sexes,all_months,2021,70-79,86109,86109,86109,86109,86069,86109,86069,85856,86109,86109,86109,85856,86109,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1564.72,0,0,1564.72,0,0,1564.72,424.37,10.74,2364.43,0,0,1564.72,424.37,10.74,2364.43,0,0,1569.33,0,0,1564.72,0,0,1564.72,0,0,1564.72,0,0,1569.33,0,0,1564.72
both_sexes,all_months,2020,0-4,27296,27296,26930,26930,27296,26930,26930,27296,27296,27296,27296,27296,27296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4936.12,0,0,5003.21,0,0,5003.21,0,0,4936.12,0,0,5003.21,0,0,5003.21,0,0,4936.12,0,0,4936.12,0,0,4936.12,0,0,4936.12,0,0,4936.12,0,0,4936.12
both_sexes,all_months,2021,0-4,11514,11514,11333,11333,11514,11333,11333,11514,11514,11514,11514,11514,11514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11701.96,0,0,11888.85,0,0,11888.85,0,0,11701.96,0,0,11888.85,0,0,11888.85,0,0,11701.96,0,0,11701.96,0,0,11701.96,0,0,11701.96,0,0,11701.96,0,0,11701.96
both_sexes,all_months,2021,50-59,167371,167371,167371,167371,167371,167371,167371,167214,167371,167371,167371,167214,167371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805.02,0,0,805.02,0,0,805.02,0,0,805.02,0,0,805.02,0,0,805.02,0,0,805.77,0,0,805.02,0,0,805.02,0,0,805.02,0,0,805.77,0,0,805.02
both_sexes,all_months,2020,25-29,114253,114253,114253,114253,114253,114253,114253,114253,114253,114253,114253,114253,114253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179.28,0,0,1179.28,0,0,1179.28,0,0,1179.28,0,0,1179.28,0,0,1179.28,0,0,1179.28,0,0,1179.28,0,0,1179.28,0,0,1179.28,0,0,1179.28,0,0,1179.28
both_sexes,all_months,2021,25-29,45835,45835,45835,45835,45835,45835,45835,45835,45835,45835,45835,45835,45835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2939.59,0,0,2939.59,0,0,2939.59,0,0,2939.59,0,0,2939.59,0,0,2939.59,0,0,2939.59,0,0,2939.59,0,0,2939.59,0,0,2939.59,0,0,2939.59,0,0,2939.59
both_sexes,all_months,2020,40-49,406570,406570,406570,406570,406570,406570,406570,406570,406570,406570,406570,406570,406570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.4,0,0,331.4,0,0,331.4,0,0,331.4,0,0,331.4,0,0,331.4,0,0,331.4,0,0,331.4,0,0,331.4,0,0,331.4,0,0,331.4,0,0,331.4
both_sexes,all_months,2021,40-49,159549,159549,159549,159549,159549,159549,159549,159529,159549,159549,159549,159529,159549,0,0,0,0,0,0,1,0,0,0,1,0,0,0,844.48,0,0,844.48,0,0,844.48,0,0,844.48,0,0,844.48,0,0,844.48,228.96,5.8,1275.66,0,0,844.48,0,0,844.48,0,0,844.48,228.96,5.8,1275.66,0,0,844.48
both_sexes,all_months,2020,60-69,350938,350938,350938,350938,350938,350938,350938,350938,350938,350938,350938,350938,350938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383.93,0,0,383.93,0,0,383.93,0,0,383.93,0,0,383.93,0,0,383.93,0,0,383.93,0,0,383.93,0,0,383.93,0,0,383.93,0,0,383.93,0,0,383.93
both_sexes,all_months,2021,60-69,123113,123113,123113,123113,123113,123113,123113,123113,123113,123113,123113,123113,123113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094.41,0,0,1094.41,0,0,1094.41,0,0,1094.41,0,0,1094.41,0,0,1094.41,0,0,1094.41,0,0,1094.41,0,0,1094.41,0,0,1094.41,0,0,1094.41,0,0,1094.41
both_sexes,all_months,2020,30-39,263160,263160,263160,263160,263160,263160,263160,263160,263160,263160,263160,263160,263160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511.99,0,0,511.99,0,0,511.99,0,0,511.99,0,0,511.99,0,0,511.99,0,0,511.99,0,0,511.99,0,0,511.99,0,0,511.99,0,0,511.99,0,0,511.99
both_sexes,all_months,2021,30-39,103805,103805,103805,103805,103805,103805,103805,103805,103805,103805,103805,103805,103805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1297.98,0,0,1297.98,0,0,1297.98,0,0,1297.98,0,0,1297.98,0,0,1297.98,0,0,1297.98,0,0,1297.98,0,0,1297.98,0,0,1297.98,0,0,1297.98,0,0,1297.98
both_sexes,all_months,2020,80+,273148,273148,273148,273148,272453,273148,272453,272782,273148,273148,273148,272782,273148,0,0,0,2,0,2,0,0,0,0,0,0,0,0,493.27,0,0,493.27,0,0,493.27,268.12,32.47,968.54,0,0,493.27,268.12,32.47,968.54,0,0,493.93,0,0,493.27,0,0,493.27,0,0,493.27,0,0,493.93,0,0,493.27
both_sexes,all_months,2021,80+,65613,65613,65613,65613,65418,65613,65418,65523,65613,65613,65613,65523,65613,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2053.5,0,0,2053.5,0,0,2053.5,558.33,14.14,3110.83,0,0,2053.5,558.33,14.14,3110.83,0,0,2056.32,0,0,2053.5,0,0,2053.5,0,0,2053.5,0,0,2056.32,0,0,2053.5
both_sexes,all_months,2020,5-11,99032,99032,99032,99032,99032,99032,99032,99032,99032,99032,99032,99032,99032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360.53,0,0,1360.53,0,0,1360.53,0,0,1360.53,0,0,1360.53,0,0,1360.53,0,0,1360.53,0,0,1360.53,0,0,1360.53,0,0,1360.53,0,0,1360.53,0,0,1360.53
